latitude,longitude,price,minimum_nights,room_type,neighbourhood
40.72653,-73.98539,99,1,0,64
40.81473,-73.96217,140,2,0,130
40.76492,-73.99128,150,1,1,95
40.75005,-73.99898,90,1,0,34
40.75066,-73.99944,139,5,1,34
40.63628,-73.9697,60,2,1,108
40.75312,-73.8812,120,7,0,104
40.71269,-73.95815,95,2,1,214
40.70153,-73.92996,60,7,1,28
40.84878,-73.93449,50,1,1,206
40.68333,-73.95232,200,7,0,13
40.73932,-74.00382,289,3,0,209
40.74682,-73.97983,307,1,0,137
40.6339,-74.08513,55,3,1,194
40.72782,-73.9862,110,1,1,64
40.67076,-73.98903,350,2,0,85
40.63168,-73.90895,114,2,0,30
40.68625,-73.93003,45,1,1,13
40.6821,-73.95279,80,7,1,13
40.74201,-73.92096,100,2,0,189
40.69309,-73.93051,37,2,1,13
40.7138,-73.99758,95,1,1,35
40.72855,-73.99767,150,3,0,92
40.77832,-73.98069,225,2,0,202
40.66587,-73.92966,120,1,1,51
40.65802,-73.95595,100,1,0,159
40.69942,-73.90968,120,3,0,166
40.71058,-73.96243,147,3,0,214
40.64246,-73.9538,175,7,0,74
40.68208,-73.93115,98,3,0,13
40.72851,-74.0,300,2,0,92
40.69909,-73.92279,75,3,1,28
40.7184,-73.95359,500,2,0,214
40.72263,-73.99622,75,1,1,145
40.72225,-73.98206,150,3,0,64
40.69939,-73.9158,43,3,1,28
40.67659,-74.01551,200,1,0,162
40.74138,-74.00197,150,3,1,34
40.72253,-73.99459,200,3,0,145
40.69199,-73.95908,72,1,1,13
40.70134,-73.92111,50,5,1,28
40.64444,-74.08302,175,3,0,186
40.77412,-73.9061,99,1,0,54
40.69889,-73.92937,50,2,1,28
40.67503,-74.01505,150,1,0,162
40.76269,-73.96053,465,4,0,201
40.69906,-73.89871,70,1,1,166
40.73066,-73.955,120,7,0,91
40.66033,-73.99623,80,2,0,190
40.73548,-73.98896,275,5,0,86
40.73851,-73.99746,400,4,0,34
40.70944,-73.96161,209,2,0,214
40.73099,-73.98477,89,1,1,64
40.82138,-73.87603,45,3,1,179
40.82908,-73.94671,49,3,1,94
40.76301,-73.91295,80,1,1,4
40.72413,-73.9509,75,2,0,91
40.74032,-73.98801,300,3,0,75
40.71168,-73.96338,99,3,0,214
40.75813,-73.92152,50,1,1,4
40.78222,-73.94725,135,2,0,201
40.72245,-73.98337,260,1,0,64
40.73058,-74.0021,200,3,0,209
40.79426,-73.96414,150,2,0,202
40.73284,-73.95919,37,3,1,91
40.65628,-73.95753,75,1,1,159
40.68137,-73.9565,75,2,1,13
40.76248,-73.98597,399,3,0,95
40.76058,-73.99603,140,7,0,95
40.64689,-74.01401,55,1,1,190
40.6834,-73.98549,150,3,0,85
40.67553,-73.96376,350,3,0,158
40.73111,-73.95592,190,3,0,91
40.74374,-73.98541,450,4,0,127
40.6874,-73.97973,199,5,0,80
40.70899,-73.94063,45,5,1,214
40.69339,-73.93971,55,2,1,13
40.6909,-73.92662,140,3,0,13
40.76096,-73.93836,55,4,1,117
40.7599,-73.96685,244,4,0,127
40.8674,-73.92411,99,3,0,103
40.66116,-73.94781,85,5,1,159
40.79126,-73.94663,195,2,0,61
40.68812,-73.94934,67,4,1,13
40.69045,-73.95852,100,6,1,13
40.7158,-73.94259,150,1,0,214
40.6725,-73.94788,130,4,0,51
40.71171,-73.94575,120,5,0,214
40.72777,-73.98545,195,1,0,64
40.75797,-73.97004,150,7,0,127
40.72621,-74.00186,200,1,0,178
40.65556,-73.95674,120,2,0,159
40.6357,-74.00508,170,5,1,20
40.82916,-73.9498,160,2,0,94
40.71612,-73.99121,150,1,0,35
40.66946,-73.95008,185,3,0,51
40.70177,-73.92313,50,2,1,28
40.63646,-73.96484,250,2,0,74
40.77253,-73.95789,120,1,0,201
40.70273,-73.92724,50,5,1,28
40.68891,-73.95164,65,1,1,13
40.86857,-73.91577,60,4,1,103
40.8127,-73.95004,60,1,1,94
40.8067,-73.94481,170,2,0,94
40.64015,-74.08127,99,3,0,186
40.7157,-73.98864,160,2,0,119
40.69566,-73.91611,65,5,0,28
40.66184,-73.9495,185,2,0,159
40.67155,-73.98373,195,10,0,151
40.81106,-73.94467,200,3,0,94
40.68773,-73.95631,80,3,0,13
40.71865,-73.98982,159,4,0,119
40.70388,-74.0082,165,2,0,73
40.73655,-73.87892,300,2,0,68
40.81138,-73.95442,165,3,0,94
40.69282,-73.92477,70,1,1,28
40.76189,-73.98991,185,10,0,95
40.77156,-73.98284,280,2,1,202
40.7548,-73.99818,90,2,1,95
40.75462,-73.96869,99,2,0,127
40.71939,-73.96056,600,2,0,214
40.75671,-73.91749,105,1,0,4
40.64682,-74.08575,86,5,0,186
40.64349,-73.9738,60,3,1,108
40.72025,-73.94658,400,4,0,91
40.78482,-73.95191,90,4,0,201
40.75916,-73.95124,220,1,0,169
40.66893,-73.99404,44,2,2,85
40.77594,-73.95584,180,3,0,201
40.72693,-73.98385,180,3,0,64
40.7229,-73.99574,199,7,0,145
40.76939,-73.92139,175,1,0,4
40.73288,-73.97984,80,1,1,188
40.70217,-73.93737,60,4,1,214
40.62646,-73.92754,40,1,1,76
40.6768,-73.95346,70,5,1,51
40.69194,-73.96426,150,3,0,41
40.71947,-73.99723,120,3,1,115
40.72074,-73.94613,150,3,0,91
40.63848,-73.96572,330,3,0,74
40.79729,-73.93092,185,1,0,61
40.70609,-73.90592,65,2,1,166
40.83561,-73.91108,58,3,0,38
40.68588,-73.9144,75,2,1,28
40.75546,-73.99095,945,2,0,127
40.67835,-73.97074,125,2,0,158
40.72188,-73.94355,150,3,1,91
40.67893,-73.89423,25,1,1,52
40.70443,-73.93039,65,2,1,214
40.81656,-73.96122,70,1,1,130
40.6969,-73.9114,52,2,1,28
40.74026,-73.99746,150,2,0,34
40.68677,-73.97298,375,2,0,80
40.71736,-73.95361,99,3,1,214
40.72941,-74.00004,191,3,0,92
40.7839,-73.94823,115,2,1,201
40.71278,-73.949,80,2,0,214
40.7965,-73.96179,99,2,1,202
40.70971,-73.95229,225,7,0,214
40.72964,-73.99946,199,3,0,92
40.7739,-73.94782,78,1,1,201
40.81581,-73.94142,150,3,0,94
40.76956,-73.91787,75,2,1,4
40.74039,-74.00665,200,5,0,209
40.83921,-73.93535,120,4,0,206
40.68502,-73.99306,150,2,0,31
40.66737,-73.93661,85,3,1,51
40.63066,-74.02577,110,1,0,7
40.684,-73.98859,99,1,0,85
40.6876,-73.92691,79,2,1,13
40.77668,-73.90668,60,1,1,54
40.75765,-73.89725,250,1,0,59
40.79112,-73.93606,95,5,0,61
40.70031,-73.90828,43,1,1,166
40.68723,-73.97369,128,1,0,80
40.69887,-73.93564,75,6,0,28
40.71949,-73.95827,200,3,0,214
40.82232,-73.93908,95,2,0,94
40.82794,-73.90412,45,2,1,118
40.68293,-73.95458,71,1,1,13
40.76109,-73.99305,135,3,1,95
40.83454,-73.94224,100,1,0,206
40.64802,-73.96063,85,2,0,74
40.69777,-73.92252,95,3,0,28
40.70751,-73.92058,130,5,0,28
40.75346,-73.96872,90,1,1,127
40.70557,-73.92445,42,1,1,28
40.86707,-73.90712,55,5,1,111
40.67181,-73.925,100,1,1,51
40.72204,-73.99705,100,2,1,145
40.67831,-73.99324,380,4,0,85
40.80157,-73.95407,65,1,1,94
40.68176,-73.97891,66,3,1,151
40.69103,-73.96106,197,4,0,41
40.74941,-73.99589,139,1,0,34
40.77712,-73.95164,155,2,0,201
40.60121,-73.97515,200,4,0,89
40.71194,-73.94892,150,2,1,214
40.68881,-73.92805,52,4,1,13
40.70391,-73.92593,40,2,1,28
40.66119,-73.98822,36,10,1,190
40.76278,-73.96638,75,1,1,201
40.76057,-73.99038,85,1,1,95
40.68087,-73.97871,100,2,0,151
40.65237,-73.97365,90,7,0,216
40.80903,-73.94307,97,1,1,94
40.69308,-73.91882,50,1,2,28
40.80416,-73.95704,102,2,0,94
40.70267,-73.92751,55,2,1,28
40.68274,-73.96367,261,1,0,41
40.6765,-73.94277,37,10,1,51
40.71626,-74.00257,200,4,1,37
40.72323,-73.94915,200,5,0,91
40.72264,-73.93823,100,5,0,91
40.82575,-73.92421,175,1,0,47
40.808,-73.96643,200,1,0,130
40.78995,-73.94603,100,1,1,61
40.69918,-73.94513,60,2,1,13
40.73987,-73.98317,345,1,0,112
40.68851,-73.95174,60,3,1,13
40.70257,-73.9847,350,5,0,53
40.74156,-74.00037,175,3,0,34
40.72213,-73.97791,249,3,1,64
40.79717,-73.93298,125,2,0,61
40.8558,-73.93025,100,5,0,206
40.67959,-73.88302,100,2,0,52
40.71228,-73.95323,80,2,1,214
40.67066,-73.98671,55,2,1,151
40.71246,-73.94014,57,2,1,214
40.7868,-73.95228,50,2,1,61
40.64801,-73.97562,90,3,1,216
40.6872,-73.95773,40,4,1,13
40.66548,-73.98279,200,4,0,182
40.7132,-73.94164,69,2,1,214
40.78138,-73.98318,50,3,1,202
40.77853,-73.97609,750,7,0,202
40.67453,-73.96759,155,3,0,158
40.76282,-73.98847,145,2,1,95
40.82083,-73.95436,69,7,1,94
40.70735,-73.94032,114,4,0,214
40.71302,-73.99405,85,1,1,198
40.74742,-73.9775,199,3,0,137
40.68369,-73.92336,150,1,1,13
40.68365,-73.90517,129,2,0,28
40.68683,-73.96572,64,6,1,41
40.67916,-73.92559,85,3,0,13
40.76869,-73.91966,120,7,0,4
40.66954,-73.93975,45,3,1,51
40.7365,-73.99751,209,2,0,209
40.6697,-73.99357,145,1,1,85
40.68617,-73.99632,275,10,0,43
40.71029,-73.95148,90,1,1,214
40.68031,-73.9186,44,2,1,13
40.59866,-73.95661,800,1,1,175
40.69653,-73.9125,60,1,1,28
40.66596,-73.9549,100,3,1,51
40.71723,-73.99164,150,4,1,35
40.73899,-73.99912,239,3,0,34
40.73075,-74.00222,159,4,0,209
40.6885,-73.93283,130,2,0,13
40.70995,-73.90959,170,4,0,166
40.70995,-73.96609,102,10,0,214
40.67154,-73.96221,88,1,1,51
40.81851,-73.9567,75,1,2,94
40.72191,-73.99587,125,1,1,145
40.72437,-73.94847,75,5,1,91
40.67226,-73.97251,100,10,0,151
40.71792,-73.94172,160,1,0,214
40.70481,-73.93766,50,4,1,214
40.77418,-73.95327,275,7,0,201
40.68683,-73.95466,215,3,0,13
40.8241,-73.95259,100,3,1,94
40.67806,-73.96735,180,5,0,158
40.60754,-73.95297,45,1,0,175
40.74293,-73.99922,80,1,1,34
40.74766,-73.97601,130,1,1,137
40.73894,-73.92343,85,1,0,189
40.71674,-73.95825,75,3,1,214
40.76024,-73.94091,61,3,1,117
40.72893,-73.99512,89,2,0,92
40.74475,-73.88266,90,2,0,68
40.86763,-73.91792,60,3,1,103
40.69059,-73.91805,42,2,1,28
40.68687,-73.91564,40,2,1,28
40.83625,-73.94062,40,2,1,206
40.8215,-73.95006,100,2,0,94
40.75888,-73.87889,120,1,0,59
40.74215,-73.98018,2750,1,0,112
40.73836,-74.00128,130,8,0,209
40.69193,-73.9274,55,3,1,13
40.80619,-73.94174,125,2,0,61
40.64627,-73.93164,50,3,1,60
40.72122,-73.98652,85,4,1,119
40.74768,-73.99625,350,4,0,34
40.6769,-73.9513,75,2,1,51
40.67982,-73.945,41,1,1,13
40.68786,-73.97339,300,1,0,80
40.70131,-73.91745,90,2,1,28
40.7066,-73.94625,150,2,0,214
40.68671,-73.98541,75,1,0,19
40.70462,-73.9228,120,2,0,28
40.64407,-73.97428,150,2,0,108
40.72612,-73.95419,65,1,1,91
40.76178,-73.94988,40,10,1,169
40.67354,-73.95149,41,1,1,51
40.67765,-73.96378,275,4,0,158
40.77621,-73.98054,140,1,1,202
40.68637,-73.94477,75,2,1,13
40.70206,-73.98804,250,1,0,53
40.72902,-74.00152,116,1,1,92
40.76398,-73.99087,250,2,0,95
40.7366,-73.95656,225,4,0,91
40.84899,-73.94018,40,1,1,206
40.71341,-73.96556,165,3,0,214
40.80839,-73.94375,200,1,0,94
40.81562,-73.94426,112,3,0,94
40.76151,-73.92643,85,4,0,117
40.72976,-73.98802,80,6,1,64
40.67672,-73.94856,90,3,0,51
40.61667,-73.99932,100,1,0,17
40.7034,-73.98544,219,3,0,53
40.70295,-73.91354,38,1,1,28
40.7016,-73.91974,40,2,1,28
40.72424,-73.95303,125,1,0,91
40.77917,-73.97397,139,1,0,202
40.78481,-73.97414,150,2,0,202
40.70075,-73.88743,40,1,1,84
40.69587,-73.9045,65,3,1,166
40.71991,-73.87439,50,2,1,125
40.78277,-73.97604,150,4,0,202
40.7443,-73.97925,250,5,0,112
40.72499,-73.98127,148,3,1,64
40.67767,-73.9602,59,1,2,51
40.76792,-73.92228,45,4,1,4
40.79408,-73.9757,170,1,1,202
40.76194,-73.99122,83,2,1,95
40.68371,-73.95604,90,1,0,13
40.76515,-73.98586,389,1,0,95
40.72308,-73.95071,75,1,1,91
40.7298,-73.9791,149,3,1,64
40.70436,-73.93225,55,7,1,214
40.69942,-73.91209,65,4,1,28
40.69442,-73.94362,55,7,1,13
40.78494,-73.97663,400,1,0,202
40.80286,-73.94997,120,1,1,94
40.68589,-73.93286,500,1,0,13
40.67294,-73.93655,120,3,0,51
40.84313,-73.93947,50,2,1,206
40.77787,-73.95104,125,4,0,201
40.74223,-73.98286,299,1,0,127
40.6773,-73.94465,99,2,1,51
40.70708,-73.94168,154,3,0,214
40.80098,-73.94261,180,3,0,61
40.71358,-73.95906,80,5,1,214
40.82502,-73.94404,90,3,1,94
40.62493,-74.08318,100,7,0,187
40.69469,-73.90786,75,2,1,28
40.74642,-73.98516,220,3,0,127
40.73905,-73.97353,100,2,1,112
40.74329,-73.98341,120,3,1,127
40.82434,-73.95066,200,3,0,94
40.68132,-73.99757,150,2,0,31
40.79465,-73.94021,180,5,0,61
40.69492,-73.94485,25,2,1,13
40.67122,-73.94093,75,2,1,51
40.77435,-73.97889,195,2,0,202
40.67164,-73.97761,545,2,0,151
40.75323,-73.94025,298,4,0,117
40.82864,-73.87609,45,2,1,179
40.76011,-73.99571,250,1,0,95
40.76617,-73.9883,170,1,1,95
40.71182,-73.95692,130,1,2,214
40.65763,-73.96029,64,2,1,159
40.80395,-73.96436,600,1,0,130
40.76542,-73.98081,175,2,0,127
40.80446,-73.9455,320,1,0,94
40.70452,-73.92917,50,2,1,28
40.84749,-73.9391,40,6,1,206
40.75709,-73.9145,51,2,1,4
40.66061,-73.96209,78,3,0,159
40.78073,-73.94976,185,1,0,201
40.85117,-73.94065,50,1,1,206
40.72954,-73.98842,100,1,1,64
40.80879,-73.94174,600,7,0,94
40.73304,-73.9843,140,3,0,86
40.73731,-73.9345,43,1,1,117
40.71736,-73.95845,399,2,0,214
40.76129,-73.9943,250,1,1,95
40.67817,-73.97603,145,6,0,151
40.78361,-73.9732,225,10,0,202
40.63471,-74.10942,75,1,0,207
40.76189,-73.99,130,2,1,95
40.73924,-73.99825,150,2,0,34
40.76381,-73.93477,45,3,1,117
40.66362,-73.94926,80,5,0,159
40.72918,-73.95538,200,4,0,91
40.76097,-73.99973,375,2,0,95
40.69751,-73.98536,200,3,0,57
40.65012,-73.94056,75,1,1,60
40.72174,-73.99639,200,2,0,145
40.72197,-74.00401,200,3,1,178
40.68407,-73.95487,152,3,0,13
40.69083,-73.9655,58,2,1,41
40.72749,-73.98994,250,1,0,64
40.80351,-73.95822,85,1,1,94
40.70435,-73.91646,65,1,1,28
40.7795,-73.98258,175,4,0,202
40.72007,-73.99078,273,4,0,119
40.72998,-74.00774,500,2,0,209
40.6598,-73.95879,85,2,0,159
40.72215,-73.94317,75,5,1,91
40.80797,-73.9489,75,5,1,94
40.70761,-73.9424,105,2,0,214
40.73992,-74.00221,200,4,0,34
40.68983,-73.99114,80,1,1,19
40.71422,-73.98808,150,3,0,119
40.72919,-73.98151,290,2,0,64
40.69871,-73.9361,80,3,1,28
40.68342,-73.92838,65,3,1,13
40.73756,-74.00755,600,5,0,209
40.67163,-73.88898,100,1,0,63
40.80654,-73.95019,220,3,0,94
40.77821,-73.95504,150,2,0,201
40.77574,-73.94638,120,3,0,201
40.71687,-73.99074,150,4,1,35
40.66882,-73.98841,65,5,1,182
40.8228,-73.93956,60,2,1,94
40.72403,-73.94306,60,7,1,91
40.70633,-74.00974,265,4,0,73
40.75232,-73.9689,210,3,0,127
40.72584,-73.9894,78,1,1,64
40.82475,-73.9507,53,1,1,94
40.67906,-73.99093,180,6,0,85
40.75794,-73.96959,141,8,0,127
40.79904,-73.96045,110,4,1,202
40.73053,-74.00297,250,3,0,209
40.68847,-73.93897,85,2,1,13
40.68797,-73.95439,75,1,1,13
40.69307,-73.95254,40,3,1,13
40.81185,-73.91625,100,1,0,134
40.82856,-73.94021,60,1,1,94
40.6801,-73.90976,65,1,1,13
40.72196,-73.98103,170,3,0,64
40.69032,-73.9871,85,2,1,57
40.75512,-73.96826,150,4,0,127
40.75206,-73.99829,200,3,0,34
40.81449,-73.95842,60,2,1,130
40.67442,-73.95165,50,7,1,51
40.74823,-73.97447,130,1,1,137
40.68859,-73.96035,93,3,0,41
40.73233,-73.95443,300,1,0,91
40.72198,-73.98785,90,2,1,119
40.72936,-73.98298,400,3,0,64
40.83135,-73.94442,200,3,0,94
40.78723,-73.97031,153,2,0,202
40.8637,-73.92826,100,2,0,103
40.78549,-73.97673,90,3,1,202
40.81143,-73.95987,60,1,1,130
40.71251,-73.947,115,3,1,214
40.75761,-73.96217,300,1,0,127
40.76285,-73.98728,105,1,1,95
40.82597,-73.95102,150,5,0,94
40.70469,-73.92458,43,7,1,28
40.73745,-73.98168,399,5,0,86
40.74406,-73.99551,230,4,0,34
40.72852,-73.97987,280,2,0,64
40.82313,-73.94982,185,4,0,94
40.74579,-73.97887,39,2,2,112
40.72471,-73.98367,100,3,1,64
40.79677,-73.94823,105,2,1,61
40.75927,-73.98646,100,1,0,191
40.62467,-73.96406,88,2,0,128
40.73761,-74.00043,140,2,0,209
40.82334,-73.94811,165,2,0,94
40.72846,-74.00113,180,3,0,92
40.76351,-73.98431,250,1,0,191
40.60614,-73.95374,50,1,1,175
40.72191,-73.98124,80,2,1,64
40.78146,-73.97917,265,2,0,202
40.72775,-73.9863,100,2,1,64
40.82651,-73.94871,450,3,0,94
40.7838,-73.97858,250,3,0,202
40.75735,-73.96438,198,2,0,127
40.70666,-73.94379,60,4,1,214
40.66939,-73.94839,220,2,0,51
40.71579,-73.93892,500,3,0,214
40.67346,-73.93295,60,1,1,51
40.67156,-73.95684,75,2,1,51
40.75903,-73.96287,303,5,0,127
40.70028,-73.90785,190,3,0,166
40.7123,-73.9956,155,1,1,198
40.79396,-73.96311,400,4,0,202
40.81007,-73.94007,170,3,0,94
40.75997,-73.98781,155,1,1,95
40.86316,-73.92627,300,1,2,103
40.74574,-73.99633,850,2,0,34
40.72912,-73.95203,100,3,1,91
40.81872,-73.94567,58,1,1,94
40.80993,-73.92613,100,2,0,134
40.69358,-73.97065,75,3,1,80
40.77262,-73.92364,200,7,0,4
40.7221,-73.98356,420,1,0,64
40.83621,-73.94646,80,3,1,206
40.73563,-74.00659,215,1,0,209
40.69257,-73.99707,152,2,0,25
40.71989,-73.98557,90,4,1,119
40.76465,-73.98812,449,1,0,95
40.84617,-73.93781,40,3,1,206
40.73691,-73.92826,125,2,0,189
40.82351,-73.94047,85,10,1,94
40.70699,-73.94604,80,1,1,214
40.76691,-73.98545,150,7,0,95
40.7983,-73.96115,450,4,0,202
40.73343,-73.95282,140,2,1,91
40.63866,-74.01746,40,2,1,190
40.71311,-73.95742,175,2,0,214
40.72052,-73.94098,150,8,0,91
40.71414,-73.95761,110,5,0,214
40.68641,-73.97085,76,3,1,80
40.75703,-73.91666,61,4,1,4
40.80965,-73.93912,150,4,0,61
40.75373,-73.91902,60,1,1,117
40.79816,-73.94111,149,4,0,61
40.6867,-73.93835,160,1,0,13
40.72262,-73.98515,85,1,1,64
40.70538,-73.94314,65,2,1,214
40.80536,-73.95434,150,1,0,94
40.79511,-73.9373,220,3,0,61
40.7077,-73.93855,85,5,1,214
40.81968,-73.93858,40,1,1,94
40.72778,-73.98305,125,2,1,64
40.65181,-73.97648,75,5,0,216
40.68335,-73.90756,135,2,0,28
40.76205,-73.90556,99,3,0,4
40.7078,-74.00914,200,1,0,73
40.84058,-73.91382,30,2,1,135
40.7069,-73.94521,79,1,1,214
40.76464,-73.99361,200,5,0,95
40.79507,-73.97568,900,1,0,202
40.69304,-73.94349,72,2,1,13
40.65281,-73.97298,150,7,0,216
40.72584,-73.99306,295,2,1,144
40.64298,-73.89035,99,1,0,30
40.71426,-73.99175,300,7,0,35
40.81032,-73.94331,200,1,0,94
40.68202,-73.96273,145,3,0,41
40.75523,-73.88418,70,1,1,104
40.70979,-73.95162,69,4,1,214
40.71893,-73.95866,95,1,1,214
40.683,-73.92346,149,7,0,13
40.70565,-73.94791,140,3,0,214
40.7854,-73.97368,310,4,1,202
40.85901,-73.92874,79,4,0,103
40.74935,-73.99723,150,1,0,34
40.58889,-73.94797,32,1,1,175
40.7969,-73.96128,89,6,1,202
40.72208,-73.99365,100,2,1,145
40.72789,-73.98236,240,2,0,64
40.77907,-73.97887,300,2,0,202
40.70407,-74.00885,200,1,0,73
40.70001,-73.92595,40,2,1,28
40.75435,-73.99744,90,4,0,95
40.74472,-74.00095,295,1,0,34
40.70351,-73.90212,120,3,1,166
40.68696,-73.99955,125,1,0,43
40.82299,-73.95461,200,5,0,94
40.75978,-73.96629,489,2,0,127
40.80346,-73.96488,50,7,1,130
40.82846,-73.94492,65,1,1,94
40.66352,-73.94157,100,5,0,159
40.7355,-73.98,126,2,0,86
40.66948,-73.98976,40,4,1,85
40.70312,-73.93808,60,4,1,214
40.71291,-73.99463,119,3,1,198
40.71498,-73.94357,175,3,1,214
40.70915,-73.96102,80,4,1,214
40.86255,-73.90669,80,3,1,200
40.79838,-73.97076,240,5,1,202
40.73404,-74.00955,200,1,0,209
40.76737,-73.91244,70,2,1,4
40.54106,-74.14666,70,5,0,69
40.80827,-73.95329,49,3,2,94
40.72178,-73.99509,170,3,0,145
40.74586,-73.89048,39,3,1,68
40.86541,-73.92106,75,5,1,103
40.81691,-73.94124,70,2,1,94
40.70373,-73.92848,100,3,0,28
40.85198,-73.93108,40,1,1,206
40.7672,-73.91198,180,2,0,4
40.6589,-73.95969,118,5,0,159
40.74704,-74.00239,105,1,1,34
40.72485,-73.98422,119,2,1,64
40.72044,-73.99568,650,6,0,145
40.68182,-73.97954,95,5,1,151
40.74636,-73.97561,120,1,1,137
40.71625,-73.96407,300,4,0,214
40.86066,-73.89883,149,1,1,78
40.81818,-73.95506,50,1,2,94
40.67298,-73.95561,35,7,1,51
40.73887,-74.00011,85,2,1,34
40.66551,-73.98805,85,10,1,182
40.76179,-73.96427,210,1,0,201
40.64907,-74.00579,150,4,0,190
40.79979,-73.94104,113,1,0,61
40.74512,-73.99179,200,1,1,34
40.74285,-73.97468,150,5,0,112
40.8061,-73.9662,79,5,0,130
40.66002,-73.99073,80,4,0,190
40.77185,-73.90502,140,2,0,54
40.68447,-73.9396,42,2,1,13
40.75414,-73.96595,110,1,0,127
40.72099,-73.99921,100,3,1,178
40.69554,-73.92511,130,1,1,28
40.81631,-73.94203,300,1,1,94
40.73835,-73.98121,150,2,1,112
40.69486,-73.97132,150,2,0,80
40.73612,-74.00828,290,3,0,209
40.70474,-73.94423,120,1,1,214
40.76496,-73.99073,99,3,1,95
40.72004,-73.99862,100,5,1,178
40.71854,-74.00439,170,5,1,197
40.80961,-73.94588,34,2,1,94
40.77459,-73.9476,115,2,1,201
40.68477,-73.9509,40,2,1,13
40.6489,-73.96374,79,3,1,74
40.70476,-73.92195,56,1,1,28
40.80849,-73.9446,131,3,0,94
40.6843,-73.93836,725,1,2,13
40.78148,-73.97869,140,4,0,202
40.72173,-73.99351,70,3,1,119
40.70062,-73.92785,80,2,1,28
40.74516,-73.9959,100,2,1,34
40.6859,-73.96109,120,2,0,41
40.79866,-73.94148,59,1,1,61
40.78339,-73.98003,250,4,0,202
40.82156,-73.94966,247,2,0,94
40.72047,-73.97998,120,4,0,64
40.77137,-73.98321,180,1,0,202
40.68343,-73.94394,175,2,0,13
40.72934,-74.00025,230,5,0,92
40.7087,-73.90897,175,4,0,166
40.76262,-73.98865,177,1,0,95
40.71387,-73.94378,75,3,1,214
40.70344,-73.9839,350,3,0,204
40.76573,-73.98897,500,3,0,95
40.80302,-73.93476,115,4,0,61
40.70581,-73.95004,100,3,0,214
40.69108,-73.91531,65,5,1,28
40.70791,-73.93877,97,1,0,214
40.73281,-73.98686,250,4,0,64
40.68676,-73.92192,90,1,0,13
40.7695,-73.95115,100,1,1,201
40.73213,-73.98944,200,2,0,64
40.79183,-73.94743,120,7,0,61
40.76369,-73.91601,80,1,0,4
40.87079,-73.91961,70,1,1,103
40.87184,-73.88622,51,4,1,147
40.57636,-73.95964,100,3,2,23
40.78661,-73.94273,450,3,0,61
40.72608,-73.98258,174,2,0,64
40.67191,-73.93411,350,3,0,51
40.82331,-73.94403,50,5,1,94
40.71789,-73.9579,345,1,0,214
40.67205,-73.94853,125,3,0,51
40.69084,-73.93079,115,2,0,13
40.74688,-73.8817,45,7,1,68
40.75574,-73.99638,103,1,0,95
40.69131,-73.93387,60,1,1,13
40.68975,-73.93327,109,3,1,13
40.69038,-73.93101,79,3,1,13
40.68378,-73.94118,155,2,0,13
40.74535,-73.97898,39,2,2,112
40.80582,-73.95355,150,5,0,94
40.76243,-73.98978,90,1,1,95
40.68624,-73.95528,60,1,1,13
40.77812,-73.98067,280,1,0,202
40.65163,-73.97911,150,5,0,216
40.76289,-73.98808,145,2,0,95
40.714,-73.95665,55,3,1,214
40.75104,-73.99544,200,4,0,34
40.65192,-73.96023,75,1,1,74
40.74611,-73.91295,60,2,1,189
40.71886,-73.96234,65,2,1,214
40.84308,-73.90652,67,3,1,38
40.60687,-73.98349,62,1,1,89
40.68181,-73.94214,250,1,0,13
40.74853,-73.98192,325,1,0,137
40.69329,-73.94055,75,2,0,13
40.66948,-73.97797,30,1,1,151
40.76366,-73.99096,135,2,0,95
40.77515,-73.95173,185,2,0,201
40.77403,-73.98803,123,3,1,202
40.74451,-73.91106,115,2,0,220
40.73411,-73.99787,108,1,0,92
40.84581,-73.8889,25,2,2,196
40.70008,-73.89596,47,1,1,166
40.81622,-73.95885,100,3,1,94
40.7459,-73.97607,170,1,1,137
40.67735,-73.99706,175,7,0,31
40.77423,-73.90715,130,3,0,54
40.75982,-73.99066,205,4,0,95
40.66891,-73.93495,200,3,0,51
40.80857,-73.942,89,1,1,94
40.77673,-73.95078,100,1,1,201
40.74368,-73.92421,88,8,1,189
40.75651,-73.9976,89,2,1,95
40.74567,-73.91881,89,1,1,189
40.79682,-73.96282,67,1,1,202
40.66722,-73.97811,215,2,0,151
40.71534,-73.96633,370,2,0,214
40.70496,-73.93122,65,2,1,214
40.68425,-73.92503,45,2,1,13
40.78304,-73.91783,110,3,0,54
40.79879,-73.96721,100,1,1,202
40.68873,-73.93881,58,1,1,13
40.84545,-73.93809,47,3,1,206
40.71082,-73.95736,50,1,1,214
40.66132,-73.98678,85,5,0,182
40.80713,-73.9542,75,2,1,94
40.68417,-73.94977,75,2,0,13
40.75575,-73.96842,110,2,1,127
40.70665,-73.94554,60,7,1,214
40.7244,-73.95435,75,4,0,91
40.68631,-73.95597,35,3,1,13
40.73845,-73.98373,200,7,0,86
40.85287,-73.88536,100,3,1,16
40.80338,-73.9636,100,1,0,130
40.68798,-73.97442,145,7,0,80
40.73757,-73.95509,80,2,0,91
40.63836,-73.89387,160,2,0,30
40.64457,-73.94915,35,1,1,60
40.82096,-73.9531,55,2,1,94
40.70934,-73.9627,330,10,0,214
40.80264,-73.9554,99,3,1,94
40.71546,-73.9896,120,4,0,119
40.69285,-73.92085,79,3,1,28
